id_titular,num,nom_via,municipi,provincia,cp,pais,
810152,s/n,Les Torres de Selma,Aiguamúrcia,TARRAGONA,43714,Spain,
434123,,"Cal Figueras, 19",Aiguamúrcia,TARRAGONA,43714,Spain,
433867,,Masia els Cups,Aiguamúrcia,TARRAGONA,43714,Spain,
783775,,"Tramuntana, 5 - 4t",Mont-roig del Camp,TARRAGONA,43890,Spain,
853910,15,Mestral,Vandellòs i l'Hospitalet de l'Infant,TARRAGONA,43890,Spain,
852547,8,Pau Casals,Llorenç del Penedès,TARRAGONA,43880,Spain,
780243,,"Mas Pastoret, 39","Catllar, El",TARRAGONA,43763,Spain,
684486,,"Reguer, 2",Montblanc,TARRAGONA,43410,Spain,
805175,20,Principal,Cabra del Camp,TARRAGONA,43364,Spain,
633607,,"Major, 2","Piles, Les",TARRAGONA,43429,Spain,
806523,8,Major,"Piles, Les",TARRAGONA,43428,Spain,
590311,,"Mig, 3",Riudecols,TARRAGONA,43390,Spain,
687875,,Mas Batet,Pontils,TARRAGONA,43421,Spain,
842938,4,Sarral,Sarral,TARRAGONA,43425,Spain,
751351,s/n,Batlles,Bigues i Riells,BARCELONA,8416,Spain,
794581,,"Major, 6",Oliola,LLEIDA,25211,Spain,
767749,13,Avall,Torrefeta i Florejacs,LLEIDA,25211,Spain,
866182,s/n,de la Bastida,Cornellà del Terri,GIRONA,17844,Spain,
849099,5-7,Lluís Albert,Torroella de Montgrí,GIRONA,17257,Spain,
699209,,"Masia Cal Paller, s/n","Vansa i Fórnols, La",LLEIDA,25717,Spain,
813471,,Can Vila,Sant Julià del Llor i Bonmatí,GIRONA,17164,Spain,
869282,3,"Major, 3",Sarral,TARRAGONA,43424,Spain,
885231,s/n,L'Escola,Mediona,BARCELONA,8773,Spain,
646643,39,Camprodon,Vic,BARCELONA,8589,Spain,
846169,39,Camprodon,Vic,BARCELONA,8589,Spain,
848467,s/n,El Pla,Santa Maria de Besora,BARCELONA,8589,Spain,
608606,s/n,Afores,Calonge de Segarra,BARCELONA,8282,Spain,
702834,1,Vallfongona-bústia,Sant Cebrià de Vallalta,BARCELONA,8396,Spain,
807745,s/n,Can Toni,Fogars de Montclús,BARCELONA,8470,Spain,
807748,s/n,Can Toni,Fogars de Montclús,BARCELONA,8470,Spain,
895975,89,Copèrnic,Barcelona,BARCELONA,8470,Spain,
433724,,"Pujada Església, s/n",Ullà,GIRONA,17140,Spain,
633687,,afores,Ullà,GIRONA,17140,Spain,
546354,,Mas la Torre,Palau-saverdera,GIRONA,17495,Spain,
765395,19,La Costa,Palau-saverdera,GIRONA,17495,Spain,
817191,1,PUJOL,Palau-saverdera,GIRONA,17495,Spain,
588783,37,Enric Serra,"Escala, L'",GIRONA,17130,Spain,
588783,37,Enric Serra,"Escala, L'",GIRONA,17130,Spain,
814401,5,Dos,Camarles,TARRAGONA,43895,Spain,
894389,1,Joan Baptista la Salle,Cambrils,TARRAGONA,43391,Spain,
842760,11,Migdia,"Vilella Alta, La",TARRAGONA,43375,Spain,
804562,3,Bot,Caseres,TARRAGONA,43787,Spain,
619530,,"Nou, 15",Bellmunt del Priorat,TARRAGONA,43738,Spain,
845706,,"10, parcel·la 117 (Masia)",Alforja,TARRAGONA,43365,Spain,
877850,2,Les PLanes,Alforja,TARRAGONA,43365,Spain,
807994,,Solà,Castellar de la Ribera,LLEIDA,25289,Spain,
434022,,"Salvetat, 2",Parlavà,GIRONA,17133,Spain,
760127,,"c. del Pont 15, 2n.","Bisbal d'Empordà, La",GIRONA,17133,Spain,
763254,,"la Capella, 19","Borges Blanques, Les",LLEIDA,25400,Spain,
763254,,"la Capella, 19","Borges Blanques, Les",LLEIDA,25400,Spain,
766305,4,Calvari,Duesaigües,TARRAGONA,43773,Spain,
766305,4,Calvari,Duesaigües,TARRAGONA,43773,Spain,
491882,2,Miquel Hervàs,Vilanova i la Geltrú,TARRAGONA,43422,Spain,
814455,6,Hortolans,Barberà de la Conca,TARRAGONA,43422,Spain,
840719,7,Esplugas,Barberà de la Conca,TARRAGONA,43422,Spain,
707201,3,Fito,Olesa de Bonesvalls,BARCELONA,8795,Spain,
707201,3,Fito,Olesa de Bonesvalls,BARCELONA,8795,Spain,
799922,"km 20,30",BV-2411 Casa Olivella,Olesa de Bonesvalls,BARCELONA,8795,Spain,
586648,2,la Bedoga,Senterada,LLEIDA,25514,Spain,
686655,,"Av. Bedoga, s/n",Senterada,LLEIDA,25514,Spain,
606502,,"Av. Flamicell, 5",Senterada,LLEIDA,25514,Spain,
433981,,"Av. de la Bedoga, s/n",Senterada,LLEIDA,25514,Spain,
633337,21,solana,,LLEIDA,25693,Spain,
433913,,"Raval Capdevila, 6",Salàs de Pallars,LLEIDA,25693,Spain,
815625,2,Castell,Preixens,LLEIDA,25316,Spain,
887937,s/n,Unic   Masia de Gramuntill,"Pobla de Segur, La",LLEIDA,25500,Spain,
811616,s/n,Rectoria Sant Pere de Madrona,Pinell de Solsonès,LLEIDA,25286,Spain,
849242,s/n,La Rovira,Pinell de Solsonès,LLEIDA,25286,Spain,
847122,,Pastisser,Pinell de Solsonès,LLEIDA,25286,Spain,
423566,,"Ctra. Blancafort, 4","Omells de na Gaia, Els",LLEIDA,25268,Spain,
434051,,Casa Call,Odèn,LLEIDA,25283,Spain,
434051,,Casa Call,Odèn,LLEIDA,25283,Spain,
434051,,Casa Call,Odèn,LLEIDA,25283,Spain,
434051,,Casa Call,Odèn,LLEIDA,25283,Spain,
599840,,"Casa Francisquet, s/n",Odèn,LLEIDA,25283,Spain,
756901,,Casa Pubilló,Odèn,LLEIDA,25283,Spain,
756901,,Casa Pubilló,Odèn,LLEIDA,25283,Spain,
434051,,Casa Call,Odèn,LLEIDA,25283,Spain,
599840,,"Casa Francisquet, s/n",Odèn,LLEIDA,25283,Spain,
873271,,Puigarnau de Canalda,Odèn,LLEIDA,25283,Spain,
872579,,Puigarnau de Canalda,Odèn,LLEIDA,25283,Spain,
809810,4,Gràcia,Montoliu de Segarra,LLEIDA,25217,Spain,
433836,5,Suà,Espot,LLEIDA,25597,Spain,
433713,2,de la Torre,Espot,LLEIDA,25597,Spain,
813067,s/n,Casa Peret de Pereto,Espot,LLEIDA,25597,Spain,
433957,,"Cal Colom, s/n",Espot,LLEIDA,25597,Spain,
853742,s/n,Esteve,Espot,LLEIDA,25597,Spain,
434070,,"Casa Flotats, s/n",Clariana de Cardener,LLEIDA,25290,Spain,
751783,,Casa Trullàs,Clariana de Cardener,LLEIDA,25290,Spain,
434070,,"Casa Flotats, s/n",Clariana de Cardener,LLEIDA,25290,Spain,
751783,,Casa Trullàs,Clariana de Cardener,LLEIDA,25290,Spain,
588985,,"Riupedros, 3",Vilaller,LLEIDA,25552,Spain,
788616,,"Riupedrós, 11",Vilaller,LLEIDA,25552,Spain,
842346,18,Santa Maria,Vallbona de les Monges,LLEIDA,25268,Spain,
792383,,"Únic, s/n","Torre de Cabdella, La",LLEIDA,25515,Spain,
792383,,"Únic, s/n","Torre de Cabdella, La",LLEIDA,25515,Spain,
792383,,"Únic, s/n","Torre de Cabdella, La",LLEIDA,25515,Spain,
869307,22,Sant Blai,Castellnou de Seana,LLEIDA,25265,Spain,
721729,2,"Abat Carrera,",Castellnou de Seana,LLEIDA,25265,Spain,
852517,,"La Portella-afores, polígon 4 parcel.la 5",Benavent de Segrià,LLEIDA,25132,Spain,
627212,,"Templers, 3",Vallfogona de Riucorb,TARRAGONA,43427,Spain,
434234,,"Urb. Torreta, 22",Sant Carles de la Ràpita,TARRAGONA,43540,Spain,
796839,,Mercadé 46-48,Roda de Barà,TARRAGONA,43883,Spain,
809315,3,Sant Isidre,Rodonyà,TARRAGONA,43812,Spain,
891598,,De la Masia s/n,"Montmell, El",TARRAGONA,43714,Spain,
807625,,"Molineres, s/n",Móra d'Ebre,TARRAGONA,43747,Spain,
809146,65,Raval,Miravet,TARRAGONA,43747,Spain,
434092,,"C/ la Creu, 12",Miravet,TARRAGONA,43747,Spain,
434147,,Ptda. Illetes (finca La Torre),Miravet,TARRAGONA,43747,Spain,
628862,,"Ctra. Tortosa-Valderrobres, km 16",Horta de Sant Joan,TARRAGONA,43596,Spain,
433932,,"Partida Viarnets, s/n",Horta de Sant Joan,TARRAGONA,43596,Spain,
496848,,"Herreria, 1",Arens de Lledo,TARRAGONA,43596,Spain,
618322,,"Ctra. Bot a Horta, km 8,4 (Mas del Cigarrer)",Horta de Sant Joan,TARRAGONA,43596,Spain,
628237,,"AV. Generalitat, 33 - 1r.",Horta de Sant Joan,TARRAGONA,43596,Spain,
555839,,"Raval dels Àngels, 20",Horta de Sant Joan,TARRAGONA,43596,Spain,
748310,,"C/ Sant Salvador, 6",Horta de Sant Joan,TARRAGONA,43596,Spain,
828781,,"Capçades, Pol. 25 parc. 148",Horta de Sant Joan,TARRAGONA,43596,Spain,
845649,7,"Eladi Homas, (El Fornàs)",Valls,TARRAGONA,43153,Spain,
811498,,"Pla d'Ini Polígon 14, parcel·la 405",Flix,TARRAGONA,43750,Spain,
721424,,El Fontanil,"Planes d'Hostoles, Les",GIRONA,17172,Spain,
721424,,El Fontanil,"Planes d'Hostoles, Les",GIRONA,17172,Spain,
806704,4,Puig de Mar,Santa Pau,GIRONA,17811,Spain,
812777,4,Puigdemar,Santa Pau,GIRONA,17172,Spain,
872772,s/n,Aiguaneix Can Dou,"Planes d'Hostoles, Les",GIRONA,17172,Spain,
868829,3,de la Vila,Amer,GIRONA,17172,Spain,
895295,16,de Cogolls,"Planes d'Hostoles, Les",GIRONA,17172,Spain,
434159,,veïnat de Puigsal,Ripoll,GIRONA,17534,Spain,
434034,,de Dalt,Pardines,GIRONA,17534,Spain,
635793,,Can Gandaiet,Pardines,GIRONA,17534,Spain,
434159,,veïnat de Puigsal,Ripoll,GIRONA,17534,Spain,
434034,,de Dalt,Pardines,GIRONA,17534,Spain,
852441,s/n,de Bell-Lloc,Palamós,GIRONA,17230,Spain,
891366,10,Bastiments,Sils,GIRONA,17412,Spain,
896497,21,Almogavers,Llagostera,GIRONA,17412,Spain,
805691,,Cal Noi de l'Avi,Maià de Montcal,GIRONA,17851,Spain,
701554,,Can Patorra,Maià de Montcal,GIRONA,17851,Spain,
793993,,"veïnat d'Espinalva, 21",Llanars,GIRONA,17869,Spain,
813377,s/n,Rifred,Llanars,GIRONA,17869,Spain,
847150,,Rifred,Llanars,GIRONA,17869,Spain,
847141,,Rifred,Llanars,GIRONA,17869,Spain,
847135,,Rifred,Llanars,GIRONA,17869,Spain,
806880,,Banyoles-Girona,Cornellà del Terri,GIRONA,17844,Spain,
891074,s/n,Mas Rosset (Veïnat Ermadàs),Cornellà del Terri,GIRONA,17844,Spain,
877994,S-N,MAS CASA NOVA,Queralbs,GIRONA,17534,Spain,
807843,,Cal Titet de Serrat,Queralbs,GIRONA,17534,Spain,
807787,,Cal Titelt de Serrat,Queralbs,GIRONA,17534,Spain,
605832,,Mas Serradell,Campdevànol,GIRONA,17530,Spain,
493277,,Masia el Pujol,Campdevànol,GIRONA,17530,Spain,
605832,,Mas Serradell,Campdevànol,GIRONA,17530,Spain,
605832,,Mas Serradell,Campdevànol,GIRONA,17530,Spain,
816963,,"La Riera. Ctra. Gombrèn, km 4",Campdevànol,GIRONA,17530,Spain,
493277,,Masia el Pujol,Campdevànol,GIRONA,17530,Spain,
812098,,"la Riera- Ctra.de Gombrèn, km 4",Campdevànol,GIRONA,17530,Spain,
812100,,"la Riera-Ctra. de Gombrèn, km 4",Campdevànol,GIRONA,17530,Spain,
804322,,Can Romaní,Boadella d'Empordà,GIRONA,17723,Spain,
307549,,Can Romaní,Boadella d'Empordà,GIRONA,17723,Spain,
729086,6,Nicolau de Berga,Berga,BARCELONA,8699,Spain,
772146,s/n,Cal Monjo,Vallcebre,BARCELONA,8699,Spain,
675075,33,pontons,Torrelles de Foix,BARCELONA,8737,Spain,
591631,s/n,Aixola,Torrelavit,BARCELONA,8737,Spain,
810354,s/n,Can Cruset de Greansola - Barri Mas Bertran,Torrelles de Foix,BARCELONA,8737,Spain,
752361,4-6,Nord,Torrelles de Foix,BARCELONA,8737,Spain,
850684,37,Sant Isidre,Torrelles de Foix,BARCELONA,8737,Spain,
845813,,"Janet, s/n - La Rovira Roja -",Sant Martí Sarroca,BARCELONA,8737,Spain,
845808,,"Janet, s/n  - La Rovira Roja -",Sant Martí Sarroca,BARCELONA,8737,Spain,
875008,s/n,Pecuària Masia Aixola,Torrelles de Foix,BARCELONA,8737,Spain,
845816,,"Janet, s/n - La Rovira Roja -",Sant Martí Sarroca,BARCELONA,8737,Spain,
870808,s/n,Súria-Balsareny (Torre Blanca - Ca l'Ermitanyo),Súria,BARCELONA,8260,Spain,
877305,s/n,Torigues,Santa Maria d'Oló,BARCELONA,8273,Spain,
895686,2,Major,Santa Maria d'Oló,BARCELONA,8273,Spain,
888819,,Colltor,Santa Maria d'Oló,BARCELONA,8273,Spain,
883712,23,Mossen Joaquim Palet,Cornellà de Llobregat,BARCELONA,8515,Spain,
633388,22,Montserrat,Sant Julià de Vilatorta,BARCELONA,8504,Spain,
814229,s/n,El Bosc del Quer,Sant Julià de Vilatorta,BARCELONA,8504,Spain,
433909,s/n,Can Parera,Sant Iscle de Vallalta,BARCELONA,8359,Spain,
844302,s/n,Can Rocosa,Sant Iscle de Vallalta,BARCELONA,8359,Spain,
841671,12,Gessamí,Sant Just Desvern,BARCELONA,8299,Spain,
381538,s/n,Cal Barrusca,"Prats de Rei, Els",BARCELONA,8281,Spain,
381538,s/n,Cal Barrusca,"Prats de Rei, Els",BARCELONA,8281,Spain,
632338,5,La Placeta,Pontons,BARCELONA,8739,Spain,
794006,8,Dalt,Pontons,BARCELONA,8738,Spain,
706194,s/n,Sapera,Pontons,BARCELONA,8738,Spain,
866128,28,Can Pascol,Pontons,BARCELONA,8738,Spain,
849186,9,Ca l'Ignasia,Pontons,BARCELONA,8738,Spain,
887626,1,Mas Fonoll,Pontons,BARCELONA,8738,Spain,
845230,,Can Font de Muntanya/Camí dels Metges,"Cruïlles, Monells i Sant Sadurní de l'Heura",GIRONA,17116,Spain,
777519,,Can Prat - Mas Jonquer,Vilanant,GIRONA,17743,Spain,
669370,,Mas Tarascó,Vilanant,GIRONA,17743,Spain,
797215,,Sant Salvador de Coquells,Vilanant,GIRONA,17743,Spain,
662562,17,c. Arrabal dels Martirs,Vilajuïga,GIRONA,17493,Spain,
811804,6,Estació,Vilajuïga,GIRONA,17493,Spain,
758313,,Font Santa,Ullastret,GIRONA,17114,Spain,
792015,,Font Santa,Ullastret,GIRONA,17114,Spain,
636282,,,,GIRONA,17114,Spain,
872166,,Cufí,Serinyà,GIRONA,17852,Spain,
601120,,"Sant Sebastià, 48",Serinyà,GIRONA,17852,Spain,
872159,,Cufí,Serinyà,GIRONA,17852,Spain,
597099,23,c. Torrent,Serinyà,GIRONA,17852,Spain,
434049,,Barri de Bosquerós,Serinyà,GIRONA,17852,Spain,
816839,s/n,Bosqeros,Serinyà,GIRONA,17852,Spain,
872170,s/n,Cufí,Serinyà,GIRONA,17852,Spain,
852902,SN,CRUILLES,Serinyà,GIRONA,17852,Spain,
849357,10,Tarrades,Serinyà,GIRONA,17852,Spain,
873259,12,Cellera d'Amont,Serinyà,GIRONA,17852,Spain,
623378,,"Bisbe Vilanova, 9",Olot,GIRONA,17857,Spain,
623378,,"Bisbe Vilanova, 9",Olot,GIRONA,17857,Spain,
665712,,Mas Colom,Sant Joan les Fonts,GIRONA,17857,Spain,
401224,s/n,Piug de Dalt Batet,Olot,GIRONA,17857,Spain,
870141,30,Mas Peracaula,Sant Joan les Fonts,GIRONA,17857,Spain,
890745,30,Peracaula,Sant Joan les Fonts,GIRONA,17857,Spain,
845677,101,President Companys,Santa Coloma de Farners,GIRONA,17430,Spain,
852785,39,L'Estany,Sils,GIRONA,17430,Spain,
896135,10,Prat,Santa Coloma de Farners,GIRONA,17430,Spain,
844974,21,del Mar,Sant Miquel de Fluvià,GIRONA,17475,Spain,
497044,12,Ribera d'Amunt,Sant Llorenç de la Muga,GIRONA,17732,Spain,
804621,12,Ribera d'Amunt,Sant Llorenç de la Muga,GIRONA,17732,Spain,
861388,s/n,de la Farga - Zona de la Riberada d'Amunt,Sant Llorenç de la Muga,GIRONA,17732,Spain,
631338,3,Santiago Rossinyol,Sant Hilari Sacalm,GIRONA,17403,Spain,
632632,s/n,Joanet,Sant Hilari Sacalm,GIRONA,17403,Spain,
847990,,Cal Sastre,Sant Hilari Sacalm,GIRONA,17403,Spain,
632632,s/n,Joanet,Sant Hilari Sacalm,GIRONA,17403,Spain,
815732,2A,Església,Sant Hilari Sacalm,GIRONA,17403,Spain,
850621,5,Lleida,Sant Hilari Sacalm,GIRONA,17403,Spain,
844000,s/n,La Fàbrega,Sant Hilari Sacalm,GIRONA,17403,Spain,
886927,24,Reggio Emilia,Girona,GIRONA,17403,Spain,
870036,7,Nou,Sant Climent Sescebes,GIRONA,17751,Spain,
844435,s/n,Mas Llorà,Rupià,GIRONA,17131,Spain,
868453,,"C-66, Km 17,200",Rupià,GIRONA,17131,Spain,
434239,,Mas Roquer,Riudaura,GIRONA,17179,Spain,
433790,2,"Castanyer Massegur, 17",Riudaura,GIRONA,17179,Spain,
753315,,"de la Terrica, 16",Riudaura,GIRONA,17179,Spain,
662737,5,Vilanova,Olot,GIRONA,17179,Spain,
662737,5,Vilanova,Olot,GIRONA,17179,Spain,
883288,7,Can Casi Sector Puigcalent,Regencós,GIRONA,17214,Spain,
721079,,"deth Fòrt, 3",Naut Aran,LLEIDA,25550,Spain,
433809,,"Casa Roig, s/n",Arsèguel,LLEIDA,25722,Spain,
613278,,Casa Forner,Arsèguel,LLEIDA,25722,Spain,
433809,,"Casa Roig, s/n",Arsèguel,LLEIDA,25722,Spain,
846006,8,Vilademunt,Palau-sator,GIRONA,17256,Spain,
845995,8,Vilademunt,Palau-sator,GIRONA,17256,Spain,
662640,s/n,Viñoles,Centelles,BARCELONA,8540,Spain,
656386,1,Pl. Ajuntament,"Vilosell, El",LLEIDA,25547,Spain,
849951,2,Major,Vinaixa,LLEIDA,25547,Spain,
434112,,"la Creu, s/n",Os de Balaguer,LLEIDA,25610,Spain,
792875,,"Sant Roc, s/n",Barbens,LLEIDA,25262,Spain,
746888,,"Nord, 5",Vallfogona de Balaguer,LLEIDA,25600,Spain,
667352,,"Major, 27","Torre de Fontaubella, La",TARRAGONA,43774,Spain,
545343,,"Mestral, 44",Falset,TARRAGONA,43774,Spain,
815808,54,Catalunya,"Nou de Gaià, La",TARRAGONA,43763,Spain,
665581,,"Pl.Major, 3","Molar, El",TARRAGONA,43736,Spain,
661803,3,catalunya,,TARRAGONA,43784,Spain,
742605,15,Raval de la Creu,,TARRAGONA,43811,Spain,
434141,57,"Josep Guardiola,","Aleixar, L'",TARRAGONA,43381,Spain,
625742,,"de Baix, 42",Maspujols,TARRAGONA,43381,Spain,
840816,28,Guardiola,"Aleixar, L'",TARRAGONA,43381,Spain,
433863,s/n,Can Sala,Montornès del Vallès,BARCELONA,8170,Spain,
555803,8,de Cardona,Montmajor,BARCELONA,8619,Spain,
662759,s/n,Barri,Montmajor,BARCELONA,8619,Spain,
555803,8,de Cardona,Montmajor,BARCELONA,8619,Spain,
804957,s/n,Santacreu,Montclar,BARCELONA,8614,Spain,
743517,10,Berga,Montmajor,BARCELONA,8619,Spain,
853371,8,Camí de Cardona,Montmajor,BARCELONA,8619,Spain,
894650,s/n,Rectoria de Sant Genís de Gavarrós,Guardiola de Berguedà,BARCELONA,8694,Spain,
736942,1,Nou,Granera,BARCELONA,8183,Spain,
678997,1,Can Farré,Gallifa,BARCELONA,8146,Spain,
807140,s/n,Vila,Fogars de la Selva,BARCELONA,8495,Spain,
807139,s/n,Vila,Fogars de la Selva,BARCELONA,8495,Spain,
807141,s/n,Vila,Fogars de la Selva,BARCELONA,8495,Spain,
433938,29,Tossa de Mar,Vilafranca del Penedès,BARCELONA,8732,Spain,
711843,s/n,Cal Badia,Castellví de la Marca,BARCELONA,8732,Spain,
611977,s/n,Can Morgades del Grau,Castellví de la Marca,BARCELONA,8732,Spain,
433938,29,Tossa de Mar,Vilafranca del Penedès,BARCELONA,8732,Spain,
877610,17,Moja,Vilafranca del Penedès,BARCELONA,8732,Spain,
433971,s/n,Can Millàs,Castellfollit de Riubregós,BARCELONA,8281,Spain,
657259,s/n,Cal Quec,Castellfollit de Riubregós,BARCELONA,8281,Spain,
555554,s/n,La Torra,Castell de l'Areny,BARCELONA,8619,Spain,
433984,s/n,Cal Xic,Castell de l'Areny,BARCELONA,8619,Spain,
807873,s/n,Afores,Castell de l'Areny,BARCELONA,8604,Spain,
605485,s/n,Eres,Vilada,BARCELONA,8619,Spain,
674560,22,Fra Frederic,Berga,BARCELONA,8696,Spain,
763709,29,Carrilet,"Pobla de Lillet, La",BARCELONA,8696,Spain,
806214,s/n,Cal Bonic,Calonge de Segarra,BARCELONA,8281,Spain,
811232,s/n,Cal Bonic,Calonge de Segarra,BARCELONA,8281,Spain,
491319,s/n,Cal Ros,Calonge de Segarra,BARCELONA,8281,Spain,
812795,11,Marianet,Calonge de Segarra,BARCELONA,8281,Spain,
608606,s/n,Afores,Calonge de Segarra,BARCELONA,8281,Spain,
433964,s/n,La Morera,"Brull, El",BARCELONA,8559,Spain,
433964,s/n,La Morera,"Brull, El",BARCELONA,8559,Spain,
806879,s/n,Can Xico de Dalt,Santa Eulàlia de Ronçana,BARCELONA,8480,Spain,
807136,s/n,Can Gual,"Ametlla del Vallès, L'",BARCELONA,8480,Spain,
804788,s/n,can Gual,"Ametlla del Vallès, L'",BARCELONA,8480,Spain,
812728,s/n,Can Mestres,"Ametlla del Vallès, L'",BARCELONA,8480,Spain,
712144,s/n,Carné,Sant Mateu de Bages,BARCELONA,8263,Spain,
720553,5,Poeta Vendrell,Sant Salvador de Guardiola,BARCELONA,8269,Spain,
751151,s/n,Can Gras,Sant Mateu de Bages,BARCELONA,8263,Spain,
852339,12,dera Laca,"Bòrdes, Es",LLEIDA,25551,Spain,
510432,,Saldet,Ventalló,GIRONA,17472,Spain,
510432,,Saldet,Ventalló,GIRONA,17472,Spain,
510432,,Saldet,Ventalló,GIRONA,17472,Spain,
709382,,"Germans Masferrer, 48, 3r. 2a.","Escala, L'",GIRONA,17472,Spain,
510432,,Saldet,Ventalló,GIRONA,17472,Spain,
815118,50,Sant Josep,Subirats,BARCELONA,8739,Spain,
852805,16,de Barcelona,Subirats,BARCELONA,8739,Spain,
632795,s/n,Vallplana,Palafolls,BARCELONA,8389,Spain,
632795,s/n,Vallplana,Palafolls,BARCELONA,8389,Spain,
632795,s/n,Vallplana,Palafolls,BARCELONA,8389,Spain,
632795,s/n,Vallplana,Palafolls,BARCELONA,8389,Spain,
632795,s/n,Vallplana,Palafolls,BARCELONA,8389,Spain,
817194,52,Oller,Palafolls,BARCELONA,8389,Spain,
820432,52,Oller,Palafolls,BARCELONA,8389,Spain,
820434,52,Oller,Palafolls,BARCELONA,8389,Spain,
618783,4,Mas Pugell,Santa Eulàlia de Riuprimer,BARCELONA,8518,Spain,
594960,s/n,Sansalvador,Oristà,BARCELONA,8518,Spain,
692244,7,Major,Oristà,BARCELONA,8518,Spain,
606190,28,Verdaguer,Vic,BARCELONA,8518,Spain,
692244,7,Major,Oristà,BARCELONA,8518,Spain,
845014,57,Mossen Riba Pont,Oristà,BARCELONA,8518,Spain,
434018,"km 20,2",BV-5301,Montseny,BARCELONA,8460,Spain,
434018,"km 20,2",BV-5301,Montseny,BARCELONA,8469,Spain,
434018,"km 20,2",BV-5301,Montseny,BARCELONA,8460,Spain,
541024,3,Can Cervera,Montseny,BARCELONA,8460,Spain,
665314,s/n,Can Baixeres,Montseny,BARCELONA,8469,Spain,
433563,s/n,Les Illes de Sant Marçal,Montseny,BARCELONA,8469,Spain,
433563,s/n,Les Illes de Sant Marçal,Montseny,BARCELONA,8460,Spain,
541024,3,Can Cervera,Montseny,BARCELONA,8460,Spain,
433563,s/n,Les Illes de Sant Marçal,Montseny,BARCELONA,8469,Spain,
671987,17,Major,"Llacuna, La",BARCELONA,8779,Spain,
740304,14,Major,"Llacuna, La",BARCELONA,8779,Spain,
847694,12,Mare de Déu de Montserrat,Santa Coloma de Queralt,BARCELONA,8779,Spain,
849567,12,Mare de Déu de Montserrat,Santa Coloma de Queralt,BARCELONA,8779,Spain,
849563,12,Mare de Déu de Montserrat,Santa Coloma de Queralt,BARCELONA,8779,Spain,
671987,17,Major,"Llacuna, La",BARCELONA,8779,Spain,
671987,17,Major,"Llacuna, La",BARCELONA,8779,Spain,
843820,121,Jacint Verdaguer,Igualada,BARCELONA,8779,Spain,
889680,55,El Ventanell Polígon 15,"Llacuna, La",BARCELONA,8779,Spain,
894466,,Ventanell,"Llacuna, La",BARCELONA,8779,Spain,
894835,4,Ton d'Ancosa,"Llacuna, La",BARCELONA,8779,Spain,
496782,4,Pare Coll,Vic,BARCELONA,8500,Spain,
656970,2,Santa Teresa,Vic,BARCELONA,8500,Spain,
587877,s/n,La Riera-Sentfores-La Guixa,Vic,BARCELONA,8505,Spain,
590548,"km1,5",Manlleu,Gurb,BARCELONA,8500,Spain,
621869,1,del Carme,Vic,BARCELONA,8500,Spain,
869749,32,Perot Rocaguinarda,Vic,BARCELONA,8500,Spain,
636950,"km 7,5",Masnou-Granollers,Vallromanes,BARCELONA,8188,Spain,
874922,1,Bisbe Galzeran Sacosta,Tavertet,BARCELONA,8511,Spain,
637356,13,Julià Fàbregas,Vic,BARCELONA,8511,Spain,
701918,35,Eix 11 de setembre,Vic,BARCELONA,8511,Spain,
637356,13,Julià Fàbregas,Vic,BARCELONA,8511,Spain,
897317,12,Estudis,Torelló,BARCELONA,8511,Spain,
434061,s/n,Cal Calamita,Santa Maria de Merlès,BARCELONA,8517,Spain,
496934,13,Pregonas,Santa Maria de Merlès,BARCELONA,8619,Spain,
433683,s/n,Riambau,Santa Maria de Merlès,BARCELONA,8619,Spain,
852326,s/n,Armengol,Sagàs,BARCELONA,8517,Spain,
850623,,"Puig-Reig a Prats de Lluçanés, km. 14",Santa Maria de Merlès,BARCELONA,8619,Spain,
849078,s/n,Serradet de Sant Antoni,Prats de Lluçanès,BARCELONA,8619,Spain,
847817,s/n,Vilardaga,Sagàs,BARCELONA,8619,Spain,
690445,s/n,Mas Amigó,Santa Margarida de Montbui,BARCELONA,8710,Spain,
809177,s/n,d'Avinyó,Santa Eulàlia de Riuprimer,BARCELONA,8505,Spain,
634876,s/n,Barri Brugueres,Sant Martí Sarroca,BARCELONA,8731,Spain,
495301,1,Vidua Almirall,Vilafranca del Penedès,BARCELONA,8731,Spain,
817136,s/n,Barri Cal Miret,Sant Martí Sarroca,BARCELONA,8731,Spain,
852320,s/n,Cal Tuyà - La Bleda,Sant Martí Sarroca,BARCELONA,8731,Spain,
868020,s/n,La Rovira Roja,Sant Martí Sarroca,BARCELONA,8731,Spain,
852322,s/n,Cal Tuyà - La Bleda,Sant Martí Sarroca,BARCELONA,8731,Spain,
852324,s/n,Cal Tuyà - La Bleda,Sant Martí Sarroca,BARCELONA,8731,Spain,
600750,s/n,Can Jaume,Castellolí,BARCELONA,8712,Spain,
828934,3,Manel Girona,Sant Martí de Tous,BARCELONA,8712,Spain,
555385,s/n,Casablanca,Sant Jaume de Frontanyà,BARCELONA,8619,Spain,
627622,s/n,Major,Sant Pere Sallavinera,BARCELONA,8281,Spain,
806237,s/n,Molí de Boixadors,Sant Pere Sallavinera,BARCELONA,8281,Spain,
667546,13,Major,Pujalt,BARCELONA,8282,Spain,
667546,13,Major,Pujalt,BARCELONA,8282,Spain,
667546,13,Major,Pujalt,BARCELONA,8282,Spain,
846091,5,Dels Ponts,Pujalt,BARCELONA,8282,Spain,
